"valeurs"
145.173431396484
145.896118164062
145.018600463867
144.386444091797
167.645065307617
167.130615234375
165.467437744141
163.832809448242
162.881881713867
162.18034362793
161.535934448242
161.308059692383
161.886596679688
162.361480712891
160.676254272461
166.46630859375
166.148773193359
164.328521728516
162.611038208008
160.782501220703
158.956924438477
157.194046020508
156.642791748047
155.304550170898
154.716552734375
154.215423583984
152.354293823242
150.985763549805
149.077590942383
147.135833740234
145.557342529297
143.92138671875
142.737457275391
154.625915527344
153.919326782227
152.761245727539
150.775680541992
148.80126953125
146.828155517578
144.806121826172
142.729629516602
141.701873779297
140.875823974609
138.718399047852
136.741729736328
140.549667358398
138.37907409668
139.006851196289
136.791198730469
134.566040039062
136.413024902344
143.458358764648
141.161331176758
143.67301940918
162.925155639648
160.556747436523
158.223907470703
157.679779052734
158.052062988281
157.468490600586
157.090454101562
164.689422607422
162.174392700195
159.793319702148
158.049774169922
157.658187866211
157.012008666992
156.502227783203
154.430130004883
153.624206542969
151.622344970703
149.806076049805
149.245040893555
153.251373291016
151.686859130859
149.213821411133
146.856170654297
144.122848510742
141.419815063477
138.727691650391
136.046463012695
133.361053466797
130.774795532227
128.191909790039
130.323699951172
152.258285522461
151.194915771484
148.957733154297
146.558609008789
143.593109130859
140.920532226562
138.012847900391
135.552215576172
133.431549072266
130.491973876953
127.613891601562
124.667755126953
121.783149719238
119.176895141602
123.772735595703
121.410415649414
120.169174194336
118.762092590332
117.019065856934
115.874755859375
114.290840148926
112.897590637207
114.403182983398
111.437019348145
108.964653015137
107.376579284668
105.171600341797
102.752136230469
101.02367401123
107.792579650879
109.559310913086
107.952850341797
106.852447509766
104.623207092285
108.226951599121
106.234115600586
104.088562011719
102.695419311523
100.990097045898
99.9944305419922
102.53263092041
103.426292419434
101.356803894043
99.394889831543
97.707893371582
96.0692749023438
94.7644882202148
92.8588562011719
91.0170135498047
89.5053939819336
88.0593490600586
86.4738082885742
85.4155731201172
84.4801940917969
84.1597290039062
95.9460906982422
94.0769119262695
92.4877090454102
90.7884902954102
89.3376312255859
88.2696914672852
89.1501312255859
87.4619369506836
85.6979446411133
83.9665832519531
82.4578094482422
80.7593002319336
79.1819305419922
77.6223449707031
76.0933303833008
74.6050109863281
73.2165451049805
71.9850616455078
72.5378952026367
74.6794662475586
73.2741241455078
71.936149597168
70.517936706543
69.4733810424805
69.8248596191406
68.5270462036133
67.28955078125
66.389518737793
65.5008850097656
64.7308807373047
64.055908203125
63.4931945800781
62.9145469665527
62.3685188293457
61.9740104675293
86.599250793457
137.174667358398
167.348602294922
164.467330932617
161.742691040039
158.749481201172
156.204544067383
153.42985534668
150.66975402832
148.126266479492
145.688766479492
142.887023925781
139.933807373047
141.667297363281
138.567825317383
135.438262939453
132.392211914062
129.294052124023
126.141593933105
123.11515045166
125.417404174805
142.026168823242
139.426116943359
146.005920410156
143.240173339844
141.231475830078
138.560653686523
135.799575805664
132.901245117188
129.727401733398
126.659149169922
123.708953857422
120.627754211426
117.779678344727
114.798141479492
112.066703796387
109.336730957031
106.868148803711
104.811698913574
102.894676208496
100.848777770996
98.9476699829102
97.1589813232422
95.6009292602539
94.2538299560547
93.1629409790039
92.1131362915039
95.0185089111328
117.753295898438
115.773132324219
113.926597595215
115.027297973633
112.965812683105
110.600852966309
109.687271118164
109.13468170166
111.680114746094
116.614120483398
122.451461791992
121.609558105469
119.372680664062
117.081329345703
114.87614440918
114.024742126465
112.136695861816
110.133171081543
107.686492919922
105.400291442871
102.742530822754
100.334625244141
98.0627593994141
95.8660278320312
93.6577758789062
91.6333694458008
89.734489440918
87.6352157592773
85.6453399658203
83.9960632324219
82.7442016601562
81.1332015991211
79.6038818359375
78.2879791259766
77.1629943847656
76.2169342041016
75.4103164672852
74.7126922607422
74.1666412353516
73.5708770751953
73.0224914550781
72.4537734985352
71.9142990112305
71.3968963623047
83.4888153076172
98.6117172241211
105.545745849609
108.378562927246
105.942596435547
103.493537902832
101.119186401367
98.767204284668
96.6087188720703
94.7379684448242
93.1550750732422
116.382926940918
114.14852142334
112.135368347168
110.18579864502
108.212310791016
106.172271728516
104.095375061035
102.204170227051
102.07275390625
103.497184753418
101.929969787598
100.509414672852
99.0506896972656
112.330070495605
131.09001159668
128.907241821289
126.746963500977
124.673957824707
122.749198913574
120.965347290039
127.71923828125
127.116508483887
126.009422302246
127.648063659668
138.30241394043
136.566452026367
134.516372680664
132.523208618164
130.577774047852
128.663055419922
127.23274230957
125.75114440918
123.944717407227
122.235488891602
121.189445495605
137.301239013672
135.513809204102
133.738555908203
132.956237792969
136.464981079102
135.321762084961
136.16911315918
134.713760375977
133.728454589844
132.317932128906
131.454635620117
157.287109375
165.824737548828
165.495986938477
164.595794677734
163.111480712891
161.478942871094
161.04931640625
160.03987121582
162.957962036133
161.253128051758
159.58122253418
157.944747924805
156.319976806641
155.132354736328
154.535980224609
160.594741821289
167.280776977539
167.651794433594
167.703948974609
167.57780456543
167.524810791016
166.204376220703
165.209213256836
164.70068359375
167.632720947266
166.090240478516
164.483123779297
162.932464599609
161.386627197266
159.876342773438
158.334274291992
156.753372192383
155.208755493164
154.446487426758
152.915756225586
151.62255859375
150.148864746094
149.394119262695
160.632080078125
167.555557250977
166.139938354492
167.047790527344
165.504104614258
163.94758605957
162.320922851562
160.99089050293
160.732330322266
167.579498291016
167.527008056641
167.03190612793
165.293548583984
163.581207275391
163.026657104492
167.559555053711
166.573196411133
165.206527709961
163.464767456055
161.7314453125
159.984313964844
158.470520019531
156.742233276367
155.437637329102
153.706680297852
152.100387573242
150.326049804688
167.382904052734
167.550537109375
165.802734375
164.204742431641
163.078948974609
161.292892456055
159.439590454102
157.961669921875
156.621673583984
154.774002075195
152.798431396484
150.874435424805
167.566421508789
167.560104370117
166.305725097656
164.308929443359
162.300201416016
160.223678588867
158.138305664062
156.055358886719
154.167953491211
153.308532714844
154.280334472656
158.313293457031
158.208877563477
158.648895263672
158.265701293945
167.566390991211
167.075103759766
164.802978515625
162.494216918945
167.071594238281
164.652008056641
162.230194091797
161.181488037109
158.804000854492
156.412734985352
153.992126464844
153.214691162109
153.92236328125
152.789321899414
150.747268676758
156.155380249023
153.54443359375
150.911254882812
148.331726074219
147.079544067383
145.366897583008
142.740173339844
140.117660522461
138.307067871094
149.074142456055
160.940856933594
158.482788085938
162.563339233398
160.108642578125
157.350814819336
154.596374511719
151.767654418945
148.980941772461
147.231857299805
154.209487915039
151.627777099609
150.16455078125
148.810012817383
149.558059692383
147.202575683594
144.246719360352
141.323394775391
138.398300170898
135.467269897461
133.485229492188
142.080490112305
139.114349365234
140.638488769531
140.939590454102
137.907241821289
137.708160400391
134.547134399414
131.478988647461
128.490768432617
125.408050537109
122.311470031738
119.323066711426
116.366920471191
113.605621337891
112.301559448242
110.616111755371
108.373092651367
106.688194274902
105.161277770996
103.199821472168
101.782691955566
99.6034164428711
97.8669204711914
96.2696914672852
97.5443496704102
111.882194519043
112.329010009766
112.239059448242
110.552795410156
108.97501373291
107.578231811523
105.890960693359
103.931587219238
101.501930236816
99.2191925048828
97.0710144042969
95.0539093017578
93.5087127685547
92.2342529296875
90.3741455078125
88.9863967895508
88.1444778442383
86.8389511108398
85.3766403198242
84.0860137939453
82.7803115844727
82.0032653808594
86.6607971191406
85.4731674194336
87.3233642578125
90.8374633789062
88.9834213256836
87.1890258789062
85.4455261230469
83.6987762451172
81.9958267211914
80.8634719848633
79.6920394897461
78.3721160888672
76.9941024780273
75.8769454956055
74.8400268554688
74.0734710693359
73.3997573852539
82.5152053833008
81.4396362304688
80.4650344848633
81.051155090332
80.4718399047852
80.3648986816406
83.692497253418
98.6592178344727
102.317878723145
167.607482910156
165.635848999023
163.315826416016
160.136367797852
156.705154418945
153.479919433594
150.708618164062
149.403427124023
146.499359130859
143.345901489258
140.688903808594
138.230255126953
135.476150512695
132.859146118164
130.409057617188
131.279983520508
131.258651733398
128.467300415039
125.742561340332
122.775733947754
120.302993774414
126.36018371582
138.218109130859
139.072036743164
140.335388183594
138.269882202148
135.78955078125
133.460159301758
131.067901611328
128.257522583008
125.164215087891
122.12419128418
119.267616271973
116.838325500488
118.284996032715
119.652397155762
117.40892791748
114.709495544434
112.062400817871
109.61026763916
107.211601257324
104.917602539062
102.677032470703
101.038688659668
99.0162124633789
97.0384826660156
95.2383041381836
93.7394561767578
92.3679885864258
91.1099624633789
90.1094436645508
89.1044540405273
88.2512817382812
87.9362869262695
87.1156845092773
86.3890838623047
85.7306137084961
85.1003189086914
84.4902496337891
83.9482116699219
83.4307403564453
82.8858337402344
82.3758850097656
81.8423690795898
81.3124465942383
80.845085144043
80.4665145874023
80.0382385253906
79.5275039672852
79.0379867553711
78.5731430053711
78.0970840454102
77.6960220336914
78.4027481079102
77.7089004516602
77.1068801879883
76.5440979003906
76.0265884399414
75.5209274291992
75.0429000854492
74.559211730957
74.0976028442383
73.6318588256836
73.1649551391602
72.9367141723633
94.6449127197266
167.669372558594
165.314819335938
162.542358398438
159.908920288086
157.384765625
154.617126464844
151.87548828125
149.183547973633
147.396774291992
144.929473876953
142.924942016602
141.055755615234
139.187896728516
137.358093261719
135.107421875
132.87255859375
130.886032104492
128.67741394043
126.882843017578
125.362854003906
133.352203369141
130.8671875
128.429153442383
126.031837463379
123.758758544922
121.653686523438
120.208137512207
121.870292663574
120.640579223633
119.285057067871
117.321556091309
115.335075378418
113.306266784668
111.331642150879
109.423500061035
107.619155883789
105.973937988281
104.480239868164
103.042854309082
101.752662658691
100.602439880371
99.7461013793945
99.2237777709961
101.831886291504
101.047393798828
99.9983215332031
99.3477630615234
98.7522811889648
98.0774841308594
97.5182800292969
96.9959869384766
114.46524810791
113.040466308594
111.683120727539
110.812019348145
109.718948364258
108.508491516113
107.310035705566
106.164123535156
105.903877258301
105.535865783691
105.031356811523
106.862838745117
106.424377441406
108.616172790527
107.576210021973
106.724685668945
106.003692626953
105.27188873291
104.314659118652
104.477966308594
133.406295776367
131.698745727539
130.024520874023
128.578201293945
127.000457763672
125.621208190918
125.002586364746
124.390762329102
122.959182739258
122.040084838867
121.012115478516
119.855484008789
118.876579284668
132.539779663086
131.678955078125
131.022415161133
130.664764404297
159.414611816406
160.925415039062
161.104583740234
159.66423034668
158.282409667969
161.176376342773
160.867736816406
162.966705322266
166.900924682617
165.347244262695
163.780044555664
162.20588684082
160.863342285156
159.558135986328
157.958221435547
156.367813110352
